-0.9018,0.995,2.5300000000000002,0.00039999999999999584,-2.0393,-0.8233999999999999,1.4563000000000001,0.7586999999999999,0.6340000000000001,-1.2488,-2.4243,-0.48769999999999997,1.3856,-2.2045000000000003,2.7451,-1.5203,0.04079999999999998,-1.5034999999999998,1.0921,-0.08919999999999999,0.6506,1.7113,-0.10800000000000004,0.6229,-1.0221,-1.988,0.6717,-3.1542,0.060599999999999994,1.4798,3.5021,0.35229999999999995,1.7178,1.4149,1.0803,-1.3719999999999999,-0.013400000000000023,-1.3052000000000001,1.9432999999999998,0.8658999999999999,-0.48279999999999995,0.9314000000000001,-0.17329999999999998,0.6639,-1.0467000000000002,-2.0612,-0.4371999999999999,-0.5444,-0.291,0.7934,-0.6254000000000001,1.2939,0.8419,2.6581,-0.6226,0.12990000000000002,-1.9507999999999996,-1.2448,-1.0674,2.6559,-0.8643000000000001,-0.9521,-0.9786999999999999,1.5850000000000002,2.9112999999999998,-1.4062000000000003,-1.3016999999999999,-1.7602000000000002,-1.0335,-2.6934,-0.3991000000000001,-0.10819999999999999,0.9452999999999999,2.5017,-0.12419999999999995,-0.3175,-2.2517,-0.545,-0.38209999999999994,-0.3787,0.6298000000000001,-3.3272000000000004,2.6667,-0.40869999999999995,-0.3821,1.8435000000000001,-1.254,0.6104,1.2549,-0.25349999999999995,0.5826,-1.5077000000000003,1.2448000000000001,1.537,0.34869999999999995,0.10299999999999998,1.1262999999999999,2.1135,-1.3493,-1.0139
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
-0.3071,1.6202,0.7632,0.31229999999999997,-0.9206000000000001,0.1996,0.5358,0.1753,1.2726000000000002,-1.7119,0.3768999999999999,-0.8405,0.5133999999999999,-2.0116,0.8325999999999999,-1.5202,-0.7237,-1.165,0.7394,-0.6346,1.5244,-0.2703,-0.04520000000000002,0.36550000000000005,-0.23529999999999998,-1.2105000000000001,-0.8099000000000001,-0.5864999999999999,1.6357,1.1818,1.0406000000000002,-0.8116000000000001,-0.7673000000000001,1.5675,1.1784000000000001,-0.9987,-0.5855999999999999,0.3585000000000001,1.308,0.40180000000000005,-0.1808,1.4985,-1.5196,1.8074,-0.8993,-0.9625,-0.45089999999999997,0.36379999999999996,-1.1587,0.6101000000000001,-0.8663000000000001,1.4022000000000001,-0.5859,1.1881,0.9802000000000001,-0.12360000000000004,-1.1792,-0.425,0.5506,3.0742,-0.8524,-0.9496,-1.7764000000000002,1.4027999999999998,2.4145000000000003,-2.0205,-1.9787,-0.6925,-1.3063,-0.8272999999999999,-0.3237,0.8706,-0.4361,1.4339000000000002,-0.3456,-0.5135000000000001,-2.2811,1.1682000000000001,0.0066000000000000225,-1.1506,-0.353,-1.3609,1.5449000000000002,-0.2713,1.0468,3.7468000000000004,0.2844,0.5528,0.7904,-0.5032,-1.0572,0.27220000000000005,0.22249999999999998,0.7791,1.5605,-0.8140000000000001,1.3122,0.25579999999999997,-2.2605000000000004,0.6514
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
0.113,0.27680000000000005,0.6953,0.4673,-0.6391,0.2487,0.0582,-0.4103,0.3797,-0.5295,0.25229999999999997,-0.4991,0.8697999999999999,-0.5552,0.49350000000000005,0.255,-0.041000000000000036,-0.04720000000000002,-0.1032,0.0539,0.40090000000000003,-0.29650000000000004,-0.3061,-0.029500000000000026,-0.9922,-0.7923,-0.9674,-0.5188,0.8125,0.5957,1.5901999999999998,0.03999999999999998,-0.1046,0.5425,-0.12090000000000004,-0.3932,0.19779999999999998,0.3569,0.3154,0.5003000000000001,-0.24670000000000003,0.45330000000000004,-0.5089,-0.05280000000000001,-0.8483,0.11350000000000002,-0.2307,0.5301,-0.3305,0.1215,-0.13199999999999998,0.15589999999999998,-0.26680000000000004,0.4869,-0.6433,-0.4176,0.0889,-0.5528,-0.9925999999999999,0.39849999999999997,-0.6144000000000001,-0.0791,-0.5271,0.5481,0.9958,-1.0474999999999999,-0.9336,-0.1822,-0.5325,-0.1435,-0.07749999999999999,1.4462000000000002,-0.7891,0.6348,-0.6074,0.34330000000000005,-0.2898,0.9639000000000001,-0.618,-0.269,-0.2902,-0.4396,1.0873,-0.1908,0.15,0.6513,-0.16860000000000003,0.5066999999999999,0.0363,0.062299999999999994,0.36310000000000003,0.3035,-0.3195,-0.09880000000000003,-0.0456,-0.1416,1.0937999999999999,0.6521,-0.3475,-0.5496000000000001
